SIMAG;SIMAG\09-Ger_Projetos\Manutencoes\MSA_SPREAD_2017\SP201702355-002\Elaboração\DOCEB124 - Caso de Desenvolvimento\DOCEB124 - Caso de Desenvolvimento.docx;\main\1;2017-05-30
SIMAT;SIMAT\06-Ambiente\SIMAT_Caso_Desenvolvimento.DOC;\main\2;2012-12-18
SIMBR;SIMBR\06-Ambiente\SIMBR_1.0_Caso_Desenvolvimento.doc;\main\2;2010-06-28
SIMLO;SIMLO\06-Ambiente\SIMLO_Caso_Desenvolvimento.doc;\main\2;2019-07-24
SIMLO;SIMLO\06-Ambiente\SIMLO_Caso_Desenvolvimento_old.doc;\main\2;2019-07-01
SIMLO;SIMLO\lost+found\SIMLO_Caso_Desenvolvimento.doc.3f9416f7395848eab8d12f1e3aecf990;\main\1;2019-02-22
SIMLO;SIMLO\lost+found\SIMLO_Caso_Desenvolvimento.doc.68ccb75b70b84af2955bfd44bba85540;\main\1;2019-02-22
SIMPM;SIMPM\06-Ambiente\SIMPM_Caso_Desenvenvolvimento.doc;\main\1;2017-08-04
SIMST;SIMST\06-Ambiente\SIMST_Caso_Desenvolvimento.doc;\main\1;2009-02-11
SIOTP;SIOTP\06-Ambiente\SIOTP_PN_Caso_Desenvolvimento.doc;\main\4;2013-04-03
SIPAG;SIPAG\06-Ambiente\Caso_Desenvolvimento\Caso de Desenvolvimento.doc;\main\2;2018-11-09
SIPEV;SIPEV\06-Ambiente\SIPEV_V2_Caso_Desenvolvimento.DOC;\main\1;2007-10-24
SIPEV;SIPEV\08-Ger_Config_Mudanca\Historico\10-Ger_Subcontratacao\SIPEV_CD\Ambiente\CAIXA - SIPEV - DOCEB124 - Caso de Desenvolvimento.DOC;\main\1;2008-11-21
SIPEX;SIPEX\01-Requisitos\Outros\SIPEX_CD\SIPEX-Basico\Ambiente\CAIXA - SIPEX-BASICO - DOCEB124 - Caso de Desenvolvimento.DOC;\main\1;2008-11-21
SIPEX;SIPEX\01-Requisitos\Outros\SIPEX_CD\SIPEX-Folha\ambiente\caixa - sipex-folha - caso de desenvolvimento.doc;\main\1;2008-11-20
SIPEX;SIPEX\06-Ambiente\SIPEX_Caso_Desenvolvimento.doc;\main\1;2007-10-19
SIPEX;SIPEX\06-Ambiente\SIPEX_FOLHA_Caso_Desenvolvimento.doc;\main\1;2007-12-18
SIPMC;SIPMC\06-Ambiente\SIPMC_V1.0_Caso_Desenvolvimento.doc;\main\8;2010-09-06
SIPNP;SIPNP\09-Ger_Projetos\SIPNP_Caso_Desenvolvimento_1.0.doc;\main\1;2013-02-22
SIPOT;SIPOT\TE151\01-Requisitos\Portal_Desenvolvedor_Caso_ de_ Desenvolvimento.doc;\main\1;2010-03-22
SIPOT;SIPOT\TE151\06-Ambiente\Portal_Desenvolvedor_Caso_ de_ Desenvolvimento.doc;\main\1;2010-09-28
SIPRI;SIPRI\06-Ambiente\Caso_Desenvolvimento_REVISAO_EPROJ.xls;\main\2;2017-03-13
SIPRI;SIPRI\06-Ambiente\SIPRI_Caso_Desenvolvimento.doc;\main\10;2017-03-24
SIREG;SIREG\06-Ambiente\SIREG_Caso_Desenvovimento.doc;\main\1;2019-02-14
SIREG;SIREG\06-Ambiente\SIREG_Caso_Desenvovimento_Inicial.doc;\main\4;2014-09-26
SIRIP;SIRIP\06-Ambiente\SIRIP_Caso_Desenvolvimento.doc;\main\5;2008-10-28
SIRIP;SIRIP\07-Garantia_Qualidade\Historico\SIRIP_CD_Transicao_Politec\Ambiente\CAIXA - SIRIP - Caso de Desenvolvimento.doc;\main\1;2011-08-18
SIRML;SIRML\06-Ambiente\SIRML_Caso_Desenvolvimento.doc;\main\4;2008-08-22
SIRMN;SIRMN\06-Ambiente\SIRMN_Caso_Desenvolvimento.doc;\main\3;2017-01-25
SIRSA;SIRSA\06-Ambiente\SIRSA_Caso_Desenvolvimento_Agil.doc;\main\1;2022-08-16
SISGA;SISGA\06-Ambiente\SISGA_Caso_Desenvolvimento.doc;\main\1;2007-10-29
SISRS;SISRS\04-Testes\HMP_TQS_PRD\Casos\SISRS_Caso_Teste_Mantem_Criterio_Trilha_Desenvolvimento.xls;\main\4;2010-06-28
SISRS;SISRS\06-Ambiente\SISRS_Caso_Desenvolvimento.doc;\main\2;2012-12-10
SITMO;SITMO\06-Ambiente\SITMO_CasoDesenv.doc;\main\8;2014-06-30
SIVOL;SIVOL\06-Ambiente\SIVOL_Caso_Desenvolvimento.doc;\main\1;2007-09-19
SIWAR;SIWAR\06-Ambiente\BSB-198903-Caixa - SIWAR - Caso de Desenvolvimento.DOC;\main\1;2008-07-29
SIWCC;SIWCC\06-Ambiente\SIWCC_Caso_Desenvolvimento.doc;\main\3;2010-08-09
SIWCC;SIWCC\06-Ambiente\SIWCC_Produtos_Trabalho_Caso_Desenv.xls;\main\1;2007-11-29
SIWCC;SIWCC\06-Ambiente\SIWCC_Produtos_Trabalho_Caso_Desenv_V2.xls;\main\1;2007-11-29
SIWCC;SIWCC\07-Garantia_Qualidade\Revisoes\SIWCC_Registro_Revisao_Caso_Desenvolvimento.doc;\main\1;2007-11-29
SIWCC;SIWCC\lost+found\Lista_verificacao.0ae95077c4554dc78aee08ce4b55da4c\Lista Verificaçao - Caso de Desenvolvimento.doc;\main\1;2007-11-29
SIWCC;SIWCC\lost+found\Registro_Revisao.75335b187d4445beae647944185980a4\SIWCC_Registro_Revisao_Caso_Desenvolvimento.doc;\main\1;2007-11-29
SIWOC;SIWOC\06-Ambiente\DOCEB124 - Caso de Desenvolvimento - SIWOC.doc;\main\1;2007-12-06
SME;SME\Solicitacoes de Servicos\Area_Trabalho_TIMetricas\Suporte_Avancado\GM201500022_0001_ECM\anexos_apendices\RASP_Aderencia_Caso_Desenvolvimento_SICDG_TM.doc;\main\1;2016-02-05
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\CD Fábrica de Software\TE151\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-04-05
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE049\TE049\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-02-07
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE049\TE049 - v05\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-02-16
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE049\TE049 - v06\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-02-15
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE049\TE049 - v07\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-02-07
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE151\06 - Ambiente\Caso de Desenvolvimento.DOC;\main\1;2007-02-07
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE151\Antigos\Ambiente\Caso de Desenvolvimento.DOC;\main\1;2007-03-20
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\Arquivo\TE151\Templates Vigentes  Março2007\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-04-10
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\DW\Disciplinas\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-02-07
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Histórico\Templates\MDS-WF\Modelo1\Anteprojeto\DOCEBxx - CASO DE DESENVOLVIMENTO.doc;\main\1;2007-02-05
SQPS;SQPS\Capacitacao Especializada\Material de Apoio\Sites\REDEABR\CAIXA - Site REDEABR - Caso de Desenvolvimento.DOC;\main\1;2007-02-05
SQPS;SQPS\Processos Corporativos\Apoio ao Processo de Desenvolvimento\Revisao por Pares\Listas de Verficação\TE 151\Lista de Verificação - Caso de Desenvolvimento.doc;\main\1;2007-03-01
SQPS;SQPS\Processos Corporativos\Instrucoes de Trabalho\TE740 - Plano_Desenvolvimento_Sistemas\Modelos_Documentos\DOCEB124 v.5 - Caso de Desenvolvimento.dot;\main\1;2007-02-07
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_05\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-09-12
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_06\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-09-12
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_07\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2007-09-12
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_08\Templates\02 - Planejamento\PDS - Plano de Desenvolvimento de Sistema\DOCEB124 - Caso de Desenvolvimento.doc;\main\1;2007-09-12
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_09\Templates\02 - Planejamento\PDS - Plano de Desenvolvimento de Sistema\DOCEB124 - Caso de Desenvolvimento.doc;\main\1;2007-09-12
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE049\VRS_10\Templates\02 - Planejamento\PDS - Plano de Desenvolvimento de Sistema\DOCEB124 - Caso de Desenvolvimento.doc;\main\1;2008-01-24
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.03\Templates\Ambiente\Caso de Desenvolvimento.DOC;\main\1;2007-09-13
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.04\Templates\Ambiente\Caso de Desenvolvimento.DOC;\main\1;2007-09-13
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.05\Templates\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-09-13
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.06\Templates\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-09-13
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.07\Templates\Ambiente\Caso de Desenvolvimento.doc;\main\1;2007-09-13
SQPS;SQPS\Processos Corporativos\Processo de Desenvolvimento\TE151\PUC_2005.07.08\Templates\Ambiente\Caso de Desenvolvimento.doc;\main\1;2008-01-25
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Analise_Processos_Revisao_por_Pares_e_Inspecao_Caso_Desenvolvimento.doc;\main\3;2016-02-15
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Inspecao_Caso_Desenvolvimento.bpm;\main\10;2015-08-21
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Inspecao_Caso_Desenvolvimento.doc;\main\1;2015-08-14
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Inspecao_Caso_Desenvolvimento.zip;\main\8;2015-08-21
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Introdução dos Processos de Inspeção de Caso de Desenvolvimento e de Revisão por Pares.doc;\main\1;2015-11-10
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Listas de Verificacao\Lista_Revisao_Caso_Desenvolvimento.xls;\main\5;2015-08-19
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Plano_Medicao_Caso_Desenvolvimento.doc;\main\6;2015-08-28
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\PVQ_Revisao_Pares_Inspecao_Caso_Desenvolvimento_PPDS_20151223.doc;\main\2;2015-12-22
SQPS;SQPS\Projetos\Garantia da Qualidade Processo Padrao\Relatório Medição_Caso de Desenvolvimento.xls;\main\3;2015-07-29
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Formularios\Formulario_DW_FMP_04_I_Elaborar_Caso_Desenvolvimento.doc;\main\2;2011-04-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Formularios\Formulario_DW_FMP_08_I_Caso_Desenvolvimento.doc;\main\1;2010-12-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Implantacoes\SIADR\06-Ambiente\SIADR_Caso_Desenvolvimento.doc;\main\1;2009-05-04
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Pareceres\Atualizacao_Template_PPDS_Caso_Desenv_PU.doc;\main\5;2014-03-31
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Pareceres\Parecer_Tecnico_Diagnostico_Caso_Desenvolvimento _Validacao_SID55_20140325.doc;\main\3;2014-03-31
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Pareceres\PROJETO_EXEMPLO_PPDS_Caso_Desenv_PU.doc;\main\3;2014-03-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Pareceres\Validacao_PPDS_Caso_Desenv_PU_SID55_Ultima_Versao.doc;\main\1;2014-03-25
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\POP\POP_15_Elaborar_Caso_Desenvolvimentos.doc;\main\5;2010-05-24
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Templates\Caso_Desenvolvimento_WEB.doc;\main\1;2008-10-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Mapeamentos_Diagnosticos\Web\WEB_FMP_07_I_Caso_Desenvolvimento.doc;\main\8;2010-07-09
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Parecer_Tecnico\Parecer_Tecnico_Atendimento_Suporte_Caso_Desenvolvimento_PECAC_SIPCS.doc;\main\4;2010-04-14
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Parecer_Tecnico\Parecer_Tecnico_Caso_Desenvolvimento_BR201202522_0007_062012_2815.doc;\main\1;2012-06-29
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Parecer_Tecnico\Parecer_Tecnico_Check_List_Caso_Desenvolvimento_BR201202522_0007_062012_2815.doc;\main\1;2012-06-29
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Plano_Atendimento\Plano_Atendimento_template_Check_List_Caso_Desenvolvimento_BR201202522_0007_062012_2815.doc;\main\1;2012-06-29
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_05\Templates\02-Planejamento\DOCEB124_ v.5_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_06\Templates\02-Planejamento\DOCEB124_v.5_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_07\Templates\02-Planejamento\DOCEB124_v.5_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_08\Templates\02-Planejamento\PDS_Plano_Desenvolvimento_Sistema\DOCEB124_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_09\Templates\02-Planejamento\PDS_Plano_Desenvolvimento_Sistema\DOCEB124_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE049\VRS_10\Templates\02_Planejamento\PDS_Plano_Desenvolvimento_Sistema\DOCEB124_Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.03\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-11
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.04\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-10
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.05\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-10
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.06\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-10
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.07\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-10
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Desenvolvimento\TE151\PUC_2005.07.08\Templates\Ambiente\Caso_Desenvolvimento.doc;\main\1;2009-11-10
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Padrao\Cenario_3_RUP\Caso_Desenvolvimento_Processo_Unico.doc;\main\14;2009-06-16
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Padrao\Cenario_3_RUP\Caso_Desenvolvimento_Processo_Unico_RUP.doc;\main\2;2009-06-16
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Padrao\Diagnostico_Processo_WEB\Diagnostico_Processo_Desenvolvimento_WEB_Caso_Desenvolvimento_WEB_modelo_1.doc;\main\1;2008-12-05
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Padrao\Diagnostico_Processo_WEB\Diagnostico_Processo_Desenvolvimento_WEB_Caso_Desenvolvimento_WEB_modelo_2.doc;\main\1;2008-12-05
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Processo_Padrao\Diagnostico_Processo_WEB\Diagnostico_Processo_Desenvolvimento_WEB_Caso_Desenvolvimento_WEB_modelo_3.doc;\main\1;2008-12-05
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Relatorios\Relatorio_Atendimento_Caso_Desenvolvimento_SIORM.doc;\main\1;2014-05-29
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Relatorios\Relatorio_Atendimento_Caso_Desenvolvimento_SIORM_Vs1.1.doc;\main\1;2014-06-17
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Loterias\Workspace\Loterias - MPS\guidances\templates\resources\PPDS_Caso_Desenv_PU.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Melhoria\Workspace\Melhoria de Processo e Qualidade do Processo\guidances\templates\GAB_Elaborar_Caso_de_Desenvolvimento.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Melhoria\Workspace\Melhoria de Processo e Qualidade do Processo\guidances\templates\resources\PPDS_Caso_de_Desenvolvimento_WEB.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Melhoria\Workspace\Melhoria de Processo e Qualidade do Processo\guidances\templates\resources\PPDS_Caso_Desenv_Estrut.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Melhoria\Workspace\Melhoria de Processo e Qualidade do Processo\guidances\templates\resources\WEB_ Caso_de_Desenvolvimento.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\Melhoria\Workspace\Melhoria de Processo e Qualidade do Processo\workproducts\ART_Caso de Desenvolvimento.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\Atualizar Caso de Desenvolvimento_7544D2C0.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\Descrever Caso de Desenvolvimento_1CA36804.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\pr_elaborar_caso_desenvolvimento_AC43F605.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\pr_elaborar_caso_desenvolvimento_AC43F605.html_desc.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\pr_elaborar_caso_desenvolvimento_AC43F605.html_tbs.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\pr_elaborar_caso_desenvolvimento_AC43F605.html_wbs.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\pr_elaborar_caso_desenvolvimento_AC43F605.html_wpbs.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\resources\pr_elaborar_caso_desenvolvimento_AC43F605_ac43f605_Activity.jpeg;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\capabilitypatterns\resources\pr_elaborar_caso_desenvolvimento_AC43F605_Activity.jpeg;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\deliveryprocesses\tar_elaborar_caso_desenvolvimento_E7459A68.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\guidances\guidelines\ori_ind_caso_desenvolvimento_elaborados_9E1F2ADD.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\tasks\Guidance_tar_elaborar_caso_desenvolvimento_1235CC0.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\tasks\Input_Work_Products_tar_elaborar_caso_desenvolvimento_1235CC0.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Publish\PowerCenter\tasks\tar_elaborar_caso_desenvolvimento_1235CC0.html;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\guidelines\ori_ind_caso_desenvolvimento_elaborados.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\caso_desenv_estruturada.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\gbr_caso_desenvolvimento_estruturado.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\gbr_caso_desenvolvimento_unificado.xmi;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\resources\PPDS_Caso_Desenv_Estrut.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\resources\Template - Caso_Desenvolvimento_Estruturada.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\guidances\templates\resources\Template - Caso_Desenvolvimento_Unificado.doc;\main\1;2014-01-13
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\tasks\resources\Elaborar Caso de Desenvolvimento.jpg;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace\PowerCenter\tasks\tar_elaborar_caso_desenvolvimento.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\guidelines\ori_ind_caso_desenvolvimento_elaborados.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\caso_desenv_estruturada.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\gbr_caso_desenvolvimento_estruturado.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\gbr_caso_desenvolvimento_unificado.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\resources\PPDS_Caso_Desenv_Estrut.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\resources\Template - Caso_Desenvolvimento_Estruturada.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\guidances\templates\resources\Template - Caso_Desenvolvimento_Unificado.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\tasks\resources\Elaborar Caso de Desenvolvimento.jpg;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\PID\Workspace.backup\PowerCenter\tasks\tar_elaborar_caso_desenvolvimento.xmi;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\SMP\Backup\repositorio\TE049\VRS_05\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\SMP\Backup\repositorio\TE049\VRS_06\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\SMP\Backup\repositorio\TE049\VRS_07\Templates\02 - Planejamento\DOCEB124 v.5 - Caso de Desenvolvimento.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\SMP\Backup\repositorio\TE049\VRS_08\Templates\02 - Planejamento\PDS - Plano de Desenvolvimento de Sistema\DOCEB124 - Caso de Desenvolvimento.doc;\main\1;2014-01-15
SQPS;SQPS\SMP - Melhoria do Processo\Melhorias_Processo\Rmc\SMP\Backup\repositorio\TE049\VRS_09\Templates\02 - Planejamento\PDS - Plano de Desenvolvimento de Sistema\DOCEB124 - Caso de Desenvolvimento.doc;\main\1;2014-01-15
